source,brand,month,season_code,account,gender,category,sub_category,sub2,item_keyword,item_display,silhouette,wash,material_hints,dominant_colors,pattern,trend_strength,details,visibility_score,confidence,images,dedup_hash,schema_version,v2_category,base_garment,attributes,trend_tags,legacy_sub2,visibility_axes,raw_visual_terms,needs_review,review_reasons,garment_id
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bag,Unknown,Crossbody Bag (Unknown form),Bag,Bag,,,[],"[""Black""]",,5,"{""bag_type"": ""Unknown"", ""bag_size"": ""Medium"", ""bag_structure"": ""Soft-Slouchy"", ""bag_orientation"": ""Balanced"", ""bag_geometry"": ""Rectangular"", ""bag_closure"": ""Zipper"", ""strap_style"": ""Webbing"", ""bag_surface"": ""Plain"", ""carry_method"": [""Crossbody""]}",10,80,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_12.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_12.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_12.jpg""}]",b72c5c2124b6565f_4,2.0.0,Bag,Bag,"{""bag_type"": ""Unknown"", ""carry_methods"": [""Crossbody""], ""bag_size"": ""Medium"", ""bag_structure"": ""Soft-Slouchy"", ""bag_orientation"": ""Balanced"", ""bag_geometry"": ""Rectangular"", ""bag_closure"": ""Zipper"", ""strap_style"": ""Webbing"", ""bag_surface"": ""Plain"", ""color_family"": ""Black""}","[""Everyday Bag""]",Crossbody Bag (Unknown form),"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black crossbody bag"", ""fabric strap bag"", ""soft black bag""]",1,"[""bag_type is ambiguous""]",g5
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Outer,Active,Windbreaker,Windbreaker,Windbreaker,,,"[""Nylon""]","[""Multi""]",Color-block,5,"{""fit"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block"", ""sleeve_length"": ""Long""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_13.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_13.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_13.jpg""}]",bd76969a688d310e_0,2.0.0,Outer,Windbreaker,"{""fit_ease"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block"", ""color_family"": ""Multi"", ""sleeve_length"": ""Long"", ""jacket_style"": ""Windbreaker""}",[],Windbreaker,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Partially Visible""}","[""fila logo"", ""sporty"", ""color block"", ""green"", ""white"", ""black"", ""lightweight""]",,[],g1
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bottom,Shorts,Shorts,Shorts,Shorts,,,"[""Velvet""]","[""Black""]",Solid,5,"{""fit"": ""Regular"", ""material"": ""Velvet"", ""pattern"": ""Solid"", ""hem_length"": ""Short"", ""functional_style"": ""Track"", ""hem_style"": ""Open""}",10,95,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_13.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_13.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_13.jpg""}]",bd76969a688d310e_1,2.0.0,Bottom,Shorts,"{""fit_ease"": ""Regular"", ""material"": ""Velvet"", ""pattern"": ""Solid"", ""color_family"": ""Black"", ""bottom_length"": ""Short"", ""functional_style"": ""Track"", ""hem_style"": ""Open""}",[],Shorts,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Visible"", ""hem"": ""Visible""}","[""black shorts"", ""white side stripe"", ""velvet texture"", ""above knee""]",,[],g2
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,"[""Mesh""]","[""Black""]",,5,"{""material"": ""Mesh""}",10,85,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_13.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_13.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_13.jpg""}]",bd76969a688d310e_2,2.0.0,Accessory,Other Accessory,"{""material"": ""Mesh"", ""color_family"": ""Black""}",[],Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black socks"", ""sheer"", ""mid-calf""]",,[],g3
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Shoes,,Lifestyle Sneakers,Lifestyle Sneakers,Lifestyle Sneakers,,,[],"[""White""]",,5,{},3,65,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_13.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_13.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_13.jpg""}]",bd76969a688d310e_3,2.0.0,Shoes,Lifestyle Sneakers,"{""color_family"": ""White""}",[],Lifestyle Sneakers,"{""overall"": 0.3, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""white sole"", ""sneaker""]",1,"[""Key area Not Observable"", ""confidence.overall<0.65""]",g4
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Hat,,Baseball Cap,Baseball Cap,Baseball Cap,,,"[""Denim""]","[""Blue""]",,5,"{""material"": ""Denim""}",10,95,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_14.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_14.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_14.jpg""}]",eca4d2c8d8930fce_0,2.0.0,Headwear,Baseball Cap,"{""material"": ""Denim"", ""color_family"": ""Blue""}",[],Baseball Cap,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""blue cap"", ""denim cap""]",,[],g1
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Outer,Active,Windbreaker,Windbreaker,Windbreaker,,,"[""Nylon""]","[""Multi""]",Color-block,5,"{""fit"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block"", ""sleeve_length"": ""Long""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_14.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_14.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_14.jpg""}]",eca4d2c8d8930fce_1,2.0.0,Outer,Windbreaker,"{""fit_ease"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block"", ""color_family"": ""Multi"", ""sleeve_length"": ""Long""}","[""sporty"", ""colorblock"", ""90s aesthetic""]",Windbreaker,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Partially Visible"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""black green white jacket"", ""color block jacket"", ""windbreaker material""]",,[],g2
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Top,Tank / Bra top,Bra Top,Bra Top,Bra Top,,,"[""Cotton""]","[""White""]",,5,"{""sleeve_length"": ""Sleeveless"", ""body_length"": ""Cropped"", ""neckline"": ""Crew"", ""material"": ""Cotton""}",9,88,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_14.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_14.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_14.jpg""}]",eca4d2c8d8930fce_2,2.0.0,Top,Bra Top,"{""sleeve_length"": ""Sleeveless"", ""body_length"": ""Cropped"", ""neckline_shape"": ""Crew"", ""color_family"": ""White"", ""material"": ""Cotton""}","[""crop top"", ""midriff"", ""minimalist""]",Bra Top,"{""overall"": 0.9, ""shoulder_area"": ""Partially Visible"", ""neckline"": ""Partially Visible"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""white crop top"", ""sleeveless white top"", ""exposed midriff""]",,[],g3
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bottom,Skirt / Skort,Midi Pleated Skirt,Skirt,Skirt,A-line,,"[""Wool""]","[""Gray""]",Stripe,5,"{""silhouette"": ""A-line"", ""pattern"": ""Stripe"", ""material"": ""Wool""}",10,92,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_14.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_14.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_14.jpg""}]",eca4d2c8d8930fce_3,2.0.0,Bottom,Skirt,"{""skirt_length"": ""Mini"", ""skirt_silhouette"": ""A-line"", ""skirt_construction"": ""Pleated"", ""pattern"": ""Stripe"", ""color_family"": ""Gray"", ""material"": ""Wool""}","[""pleated skirt"", ""layered skirt"", ""mini skirt""]",Mini A-line Skirt,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""gray pleated skirt"", ""pinstripe skirt"", ""layered bottom""]",,[],g4
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bottom,Skirt / Skort,Midi A-line Skirt,Skirt,Skirt,A-line,,"[""Cotton""]","[""Beige""]",,5,"{""silhouette"": ""A-line"", ""material"": ""Cotton""}",10,92,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_14.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_14.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_14.jpg""}]",eca4d2c8d8930fce_4,2.0.0,Bottom,Skirt,"{""skirt_length"": ""Midi"", ""skirt_silhouette"": ""A-line"", ""skirt_construction"": ""Basic"", ""color_family"": ""Beige"", ""material"": ""Cotton""}","[""midi skirt"", ""flowy skirt"", ""layered skirt""]",Midi A-line Skirt,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Visible"", ""hem"": ""Visible""}","[""beige long skirt"", ""flowy beige skirt"", ""asymmetric hem skirt""]",,[],g5
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Hat,,Baseball Cap,Baseball Cap,Baseball Cap,,,[],"[""Blue""]",Solid,5,"{""pattern"": ""Solid""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_2.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_2.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_2.jpg""}]",e650592ee6c19eb2_0,2.0.0,Headwear,Baseball Cap,"{""pattern"": ""Solid"", ""color_family"": ""Blue""}","[""casual cap""]",Baseball Cap,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""blue cap"", ""baseball hat""]",,[],g1
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Outer,Active,Windbreaker,Windbreaker,Windbreaker,,,"[""Nylon""]","[""Multi""]",Color-block,5,"{""fit"": ""Regular"", ""material"": ""Nylon"", ""pattern"": ""Color-block"", ""sleeve_length"": ""Long""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_2.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_2.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_2.jpg""}]",e650592ee6c19eb2_1,2.0.0,Outer,Windbreaker,"{""fit_ease"": ""Regular"", ""material"": ""Nylon"", ""pattern"": ""Color-block"", ""color_family"": ""Multi"", ""sleeve_length"": ""Long""}","[""sporty jacket"", ""color block jacket"", ""windbreaker style""]",Windbreaker,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""black green white jacket"", ""athletic jacket"", ""lightweight jacket""]",,[],g2
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Onepiece,,Dress,Dress,Dress,A-line,,"[""Other""]","[""Beige""]",,5,"{""silhouette"": ""A-line"", ""fit"": ""Relaxed"", ""material"": ""Other""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_2.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_2.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_2.jpg""}]",e650592ee6c19eb2_2,2.0.0,Dress,Dress,"{""dress_length"": ""Maxi"", ""dress_silhouette"": ""A-line"", ""color_family"": ""Beige"", ""fit_ease"": ""Relaxed"", ""material"": ""Other""}","[""flowy dress"", ""maxi dress"", ""casual dress""]",Dress,"{""overall"": 1.0, ""shoulder_design"": ""Not Observable"", ""neckline"": ""Partially Visible"", ""waistline"": ""Not Observable"", ""full_leg"": ""Visible"", ""hem"": ""Visible""}","[""long beige dress"", ""khaki dress"", ""loose dress""]",,[],g3
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bag,Clutch / Pouch,Pouch Bag,Bag,Bag,,,[],"[""Black""]",,5,"{""bag_type"": ""Pouch"", ""bag_size"": ""Small"", ""bag_structure"": ""Soft-Slouchy"", ""bag_surface"": ""Fuzzy"", ""carry_method"": [""Handheld""]}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_2.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_2.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_2.jpg""}]",e650592ee6c19eb2_3,2.0.0,Bag,Bag,"{""bag_type"": ""Pouch"", ""carry_methods"": [""Handheld""], ""bag_size"": ""Small"", ""bag_structure"": ""Soft-Slouchy"", ""color_family"": ""Black"", ""bag_surface"": ""Fuzzy""}","[""fuzzy bag"", ""pouch bag"", ""mini bag""]",Pouch Bag,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black fuzzy bag"", ""small handbag""]",,[],g4
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Shoes,,Lifestyle Sneakers,Lifestyle Sneakers,Lifestyle Sneakers,,,"[""Other""]","[""White""]",,5,"{""toe_style"": ""Round"", ""material"": ""Other""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_2.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_2.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_2.jpg""}]",e650592ee6c19eb2_4,2.0.0,Shoes,Lifestyle Sneakers,"{""color_family"": ""White"", ""toe_style"": ""Round"", ""material"": ""Other""}","[""chunky sneakers"", ""dad sneakers"", ""sporty sneakers""]",Lifestyle Sneakers,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""white sneakers"", ""thick sole shoes""]",,[],g5
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Hat,,Baseball Cap,Baseball Cap,Baseball Cap,,,[],"[""Blue""]",Solid,5,"{""pattern"": ""Solid""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_3.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_3.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_3.jpg""}]",fc87892d99ca63d0_0,2.0.0,Headwear,Baseball Cap,"{""pattern"": ""Solid"", ""color_family"": ""Blue""}",[],Baseball Cap,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""blue cap"", ""baseball hat""]",,[],g1
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Outer,Active,Windbreaker,Windbreaker,Windbreaker,,,"[""Nylon""]","[""Multi""]",Color-block,5,"{""fit"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_3.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_3.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_3.jpg""}]",fc87892d99ca63d0_1,2.0.0,Outer,Windbreaker,"{""fit_ease"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block"", ""color_family"": ""Multi""}","[""color block"", ""sporty"", ""retro sportswear""]",Windbreaker,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""green white black jacket"", ""sport jacket"", ""light jacket""]",,[],g2
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Top,Shirts / Blouse,Shirt,Shirt,Shirt,,,[],"[""Brown""]",Plaid,5,"{""pattern"": ""Plaid""}",4,80,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_3.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_3.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_3.jpg""}]",fc87892d99ca63d0_2,2.0.0,Top,Shirt,"{""pattern"": ""Plaid"", ""color_family"": ""Brown""}",[],Shirt,"{""overall"": 0.4, ""shoulder_area"": ""Partially Visible"", ""neckline"": ""Partially Visible"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""plaid shirt"", ""checkered top""]",,[],g3
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bottom,Skirt / Skort,Midi A-line Skirt,Skirt,Skirt,A-line,,[],"[""Beige""]",,5,"{""silhouette"": ""A-line""}",9,95,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_3.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_3.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_3.jpg""}]",fc87892d99ca63d0_3,2.0.0,Bottom,Skirt,"{""skirt_length"": ""Midi"", ""skirt_silhouette"": ""A-line"", ""skirt_construction"": ""Basic"", ""color_family"": ""Beige""}","[""flowy skirt"", ""midi skirt""]",Midi A-line Skirt,"{""overall"": 0.9, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Visible"", ""hem"": ""Partially Visible""}","[""long beige skirt"", ""draped skirt""]",,[],g4
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Outer,Active,Windbreaker,Windbreaker,Windbreaker,,,"[""Nylon""]","[""Multi""]",Color-block,5,"{""fit"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block""}",10,88,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_4.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_4.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_4.jpg""}]",a779f9648992298d_0,2.0.0,Outer,Windbreaker,"{""fit_ease"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block"", ""color_family"": ""Multi"", ""hood"": ""Fixed""}","[""Color-block"", ""Sporty Chic""]",Windbreaker,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""multi-color jacket"", ""green white black orange"", ""hooded jacket"", ""sporty jacket""]",,[],g1
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bottom,Skirt / Skort,Knee A-line Skirt,Skirt,Skirt,A-line,,"[""Other""]","[""Black""]",Solid,5,"{""silhouette"": ""A-line"", ""material"": ""Other"", ""pattern"": ""Solid""}",10,92,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_4.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_4.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_4.jpg""}]",a779f9648992298d_1,2.0.0,Bottom,Skirt,"{""skirt_length"": ""Knee"", ""skirt_silhouette"": ""A-line"", ""material"": ""Other"", ""pattern"": ""Solid"", ""color_family"": ""Black"", ""skirt_detail"": ""White stripe""}","[""Sporty Skirt"", ""Velvet""]",Knee A-line Skirt,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Visible"", ""hem"": ""Visible""}","[""black skirt"", ""velvet skirt"", ""white stripe"", ""knee length""]",,[],g2
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Shoes,,Lifestyle Sneakers,Lifestyle Sneakers,Lifestyle Sneakers,,,[],"[""Multi""]",,5,"{""toe_style"": ""Round""}",10,92,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_4.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_4.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_4.jpg""}]",a779f9648992298d_2,2.0.0,Shoes,Lifestyle Sneakers,"{""color_family"": ""Multi"", ""toe_style"": ""Round""}","[""Chunky Sneakers"", ""Dad Shoes""]",Lifestyle Sneakers,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""white black gray sneakers"", ""chunky sole"", ""athletic shoes""]",,[],g3
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,"[""Mesh""]","[""Black""]",,5,"{""material"": ""Mesh""}",10,82,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_4.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_4.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_4.jpg""}]",a779f9648992298d_3,2.0.0,Accessory,Other Accessory,"{""material"": ""Mesh"", ""color_family"": ""Black""}","[""Sheer Socks""]",Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black sheer socks"", ""mesh socks""]",,[],g4
